K,active_count,bridge_sequence,bridge_serialized_bits,certificate_kind,certificate_status,coefficient_span,compiler,compiler_class,cx,delta_over_pi,density_realized,density_requested,depth,design_index,error_budget,formal_theorem_evidence,gates,input_ir_bytes,ir_bytes,m,memory_cap_bytes,n,output_ir_bytes,output_serialized_bits,r,representation,representation_sha256,rss_peak_bytes,runtime_s,schedule,seed,serialized_input_bits,status,target_id,timeout_s,wall_runtime_s,x_distribution
8,4,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",7168,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,8,1/32,0.5,0.5,3,1,0,True,12,896,896,8,2147483648,9,252,2016,4,masked_share_flat,ae9c6ce199dbb62003114610e2b96c84bc8185ba2818846dba135e73b683f0d8,74203136,0.084109,masked_share_flat,20260802,1368,completed,ux-b710f8dd2f6cb132,30.0,0.14603,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",7168,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,8,1/32,0.5,0.5,11,1,0,False,52,896,896,8,2147483648,9,572,4576,4,masked_share_flat,ae9c6ce199dbb62003114610e2b96c84bc8185ba2818846dba135e73b683f0d8,109920256,0.204314,masked_share_flat,20260802,1368,completed,ux-b710f8dd2f6cb132,30.0,0.301384,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",7168,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,8,1/32,0.5,0.5,3,1,0,True,12,896,896,8,2147483648,9,274,2192,4,masked_share_flat,ae9c6ce199dbb62003114610e2b96c84bc8185ba2818846dba135e73b683f0d8,74547200,0.094703,masked_share_flat,20260802,1368,completed,ux-b710f8dd2f6cb132,30.0,0.170525,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"decode codec -> exact support table -> {cx,rz} lowering",7168,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,8,1/32,0.5,0.5,3,1,0,True,12,896,896,8,2147483648,9,252,2016,4,masked_share_flat,ae9c6ce199dbb62003114610e2b96c84bc8185ba2818846dba135e73b683f0d8,74104832,0.083215,masked_share_flat,20260802,1368,completed,ux-b710f8dd2f6cb132,30.0,0.151644,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7168,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,8,1/32,0.5,0.5,9,1,0,False,66,896,980,8,2147483648,9,980,7840,4,masked_share_flat,ae9c6ce199dbb62003114610e2b96c84bc8185ba2818846dba135e73b683f0d8,157286400,0.382137,masked_share_flat,20260802,1368,completed,ux-b710f8dd2f6cb132,30.0,0.510861,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",7296,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,8,1/32,0.5,0.5,3,1,0,True,12,912,912,8,2147483648,9,252,2016,4,random_commuting_order,252c25fd51c9960e856dae24ecfafe7b2c0e248831967eae193938e2f7728c3e,74121216,0.083691,random_commuting_order,20260802,1472,completed,ux-b710f8dd2f6cb132,30.0,0.151643,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",7296,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,8,1/32,0.5,0.5,11,1,0,False,52,912,912,8,2147483648,9,572,4576,4,random_commuting_order,252c25fd51c9960e856dae24ecfafe7b2c0e248831967eae193938e2f7728c3e,109772800,0.203256,random_commuting_order,20260802,1472,completed,ux-b710f8dd2f6cb132,30.0,0.301866,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",7296,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,8,1/32,0.5,0.5,3,1,0,True,12,912,912,8,2147483648,9,252,2016,4,random_commuting_order,252c25fd51c9960e856dae24ecfafe7b2c0e248831967eae193938e2f7728c3e,76300288,0.094636,random_commuting_order,20260802,1472,completed,ux-b710f8dd2f6cb132,30.0,0.150549,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"decode codec -> exact support table -> {cx,rz} lowering",7296,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,8,1/32,0.5,0.5,3,1,0,True,12,912,912,8,2147483648,9,252,2016,4,random_commuting_order,252c25fd51c9960e856dae24ecfafe7b2c0e248831967eae193938e2f7728c3e,74088448,0.083811,random_commuting_order,20260802,1472,completed,ux-b710f8dd2f6cb132,30.0,0.151585,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7296,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,8,1/32,0.5,0.5,9,1,0,False,66,912,972,8,2147483648,9,972,7776,4,random_commuting_order,252c25fd51c9960e856dae24ecfafe7b2c0e248831967eae193938e2f7728c3e,157024256,0.379703,random_commuting_order,20260802,1472,completed,ux-b710f8dd2f6cb132,30.0,0.48809,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",7296,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,8,1/32,0.5,0.5,3,1,0,True,12,912,912,8,2147483648,9,252,2016,4,round_robin_flat,398595ae1beadf96f7c163c558f9761ac434fba05a70bb29d818b2fedf7850cc,74055680,0.082667,round_robin_flat,20260802,1424,completed,ux-b710f8dd2f6cb132,30.0,0.143886,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",7296,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,8,1/32,0.5,0.5,11,1,0,False,52,912,912,8,2147483648,9,572,4576,4,round_robin_flat,398595ae1beadf96f7c163c558f9761ac434fba05a70bb29d818b2fedf7850cc,109871104,0.20286,round_robin_flat,20260802,1424,completed,ux-b710f8dd2f6cb132,30.0,0.295169,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",7296,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,8,1/32,0.5,0.5,3,1,0,True,12,912,912,8,2147483648,9,252,2016,4,round_robin_flat,398595ae1beadf96f7c163c558f9761ac434fba05a70bb29d818b2fedf7850cc,77479936,0.100972,round_robin_flat,20260802,1424,completed,ux-b710f8dd2f6cb132,30.0,0.168409,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"decode codec -> exact support table -> {cx,rz} lowering",7296,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,8,1/32,0.5,0.5,3,1,0,True,12,912,912,8,2147483648,9,252,2016,4,round_robin_flat,398595ae1beadf96f7c163c558f9761ac434fba05a70bb29d818b2fedf7850cc,74022912,0.08248,round_robin_flat,20260802,1424,completed,ux-b710f8dd2f6cb132,30.0,0.151379,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7296,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,8,1/32,0.5,0.5,9,1,0,False,66,912,972,8,2147483648,9,972,7776,4,round_robin_flat,398595ae1beadf96f7c163c558f9761ac434fba05a70bb29d818b2fedf7850cc,157040640,0.392259,round_robin_flat,20260802,1424,completed,ux-b710f8dd2f6cb132,30.0,0.497813,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",2016,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,8,1/32,0.5,0.5,3,1,0,True,12,252,252,8,2147483648,9,252,2016,4,semantic_aggregate,a2a6a821a8847b3f3135e8e525d101768759f87a096f73f3906ff0459581a070,74121216,0.0823,semantic_aggregate,20260802,512,completed,ux-b710f8dd2f6cb132,30.0,0.148316,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",2016,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,8,1/32,0.5,0.5,11,1,0,False,52,252,572,8,2147483648,9,572,4576,4,semantic_aggregate,a2a6a821a8847b3f3135e8e525d101768759f87a096f73f3906ff0459581a070,109854720,0.199992,semantic_aggregate,20260802,512,completed,ux-b710f8dd2f6cb132,30.0,0.299098,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",2016,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,8,1/32,0.5,0.5,3,1,0,True,12,252,252,8,2147483648,9,252,2016,4,semantic_aggregate,a2a6a821a8847b3f3135e8e525d101768759f87a096f73f3906ff0459581a070,74661888,0.094912,semantic_aggregate,20260802,512,completed,ux-b710f8dd2f6cb132,30.0,0.148347,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"decode codec -> exact support table -> {cx,rz} lowering",2016,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,8,1/32,0.5,0.5,3,1,0,True,12,252,252,8,2147483648,9,252,2016,4,semantic_aggregate,a2a6a821a8847b3f3135e8e525d101768759f87a096f73f3906ff0459581a070,74072064,0.082388,semantic_aggregate,20260802,512,completed,ux-b710f8dd2f6cb132,30.0,0.144583,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,4,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",2016,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,8,1/32,0.5,0.5,9,1,0,False,66,252,972,8,2147483648,9,972,7776,4,semantic_aggregate,a2a6a821a8847b3f3135e8e525d101768759f87a096f73f3906ff0459581a070,157040640,0.379936,semantic_aggregate,20260802,512,completed,ux-b710f8dd2f6cb132,30.0,0.487588,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",5616,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,24,1/64,0.75,0.75,18,2,0,True,36,702,702,16,2147483648,17,702,5616,8,bridge_qasm2,64b6180222b01c2fe74e3b4c381d9bf9d69c96491b0aae25f781aee0f231c017,74268672,0.08424,bridge_qasm2,20260803,5616,completed,ux-bb94df7ee72693a9,30.0,0.149764,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",5616,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,62,1/64,0.75,0.75,91,2,0,False,254,702,2734,16,2147483648,17,2734,21872,8,bridge_qasm2,64b6180222b01c2fe74e3b4c381d9bf9d69c96491b0aae25f781aee0f231c017,110313472,0.218752,bridge_qasm2,20260803,5616,completed,ux-bb94df7ee72693a9,30.0,0.315985,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",5616,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,24,1/64,0.75,0.75,18,2,0,True,36,702,702,16,2147483648,17,702,5616,8,bridge_qasm2,64b6180222b01c2fe74e3b4c381d9bf9d69c96491b0aae25f781aee0f231c017,74760192,0.095691,bridge_qasm2,20260803,5616,completed,ux-bb94df7ee72693a9,30.0,0.170954,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"decode codec -> exact support table -> {cx,rz} lowering",5616,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,24,1/64,0.75,0.75,18,2,0,True,36,702,702,16,2147483648,17,702,5616,8,bridge_qasm2,64b6180222b01c2fe74e3b4c381d9bf9d69c96491b0aae25f781aee0f231c017,74235904,0.084232,bridge_qasm2,20260803,5616,completed,ux-bb94df7ee72693a9,30.0,0.151294,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",5616,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,60,1/64,0.75,0.75,54,2,0,False,174,702,2616,16,2147483648,17,2616,20928,8,bridge_qasm2,64b6180222b01c2fe74e3b4c381d9bf9d69c96491b0aae25f781aee0f231c017,157433856,0.399247,bridge_qasm2,20260803,5616,completed,ux-bb94df7ee72693a9,30.0,0.509655,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",43464,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,24,1/64,0.75,0.75,18,2,0,True,36,5433,5433,16,2147483648,17,702,5616,8,contiguous_flat,63a5f28f5b482b6461dbba8547e507af600e0cdbea7ea3ed1f5b67dd6901ab36,74317824,0.086387,contiguous_flat,20260803,7816,completed,ux-bb94df7ee72693a9,30.0,0.145321,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",43464,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,62,1/64,0.75,0.75,91,2,0,False,254,5433,5433,16,2147483648,17,2734,21872,8,contiguous_flat,63a5f28f5b482b6461dbba8547e507af600e0cdbea7ea3ed1f5b67dd6901ab36,110247936,0.232038,contiguous_flat,20260803,7816,completed,ux-bb94df7ee72693a9,30.0,0.326246,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",43464,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,24,1/64,0.75,0.75,18,2,0,True,36,5433,5433,16,2147483648,17,703,5624,8,contiguous_flat,63a5f28f5b482b6461dbba8547e507af600e0cdbea7ea3ed1f5b67dd6901ab36,74694656,0.0978,contiguous_flat,20260803,7816,completed,ux-bb94df7ee72693a9,30.0,0.174964,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"decode codec -> exact support table -> {cx,rz} lowering",43464,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,24,1/64,0.75,0.75,18,2,0,True,36,5433,5433,16,2147483648,17,702,5616,8,contiguous_flat,63a5f28f5b482b6461dbba8547e507af600e0cdbea7ea3ed1f5b67dd6901ab36,74072064,0.087211,contiguous_flat,20260803,7816,completed,ux-bb94df7ee72693a9,30.0,0.151333,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",43464,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,60,1/64,0.75,0.75,54,2,0,False,174,5433,5433,16,2147483648,17,2616,20928,8,contiguous_flat,63a5f28f5b482b6461dbba8547e507af600e0cdbea7ea3ed1f5b67dd6901ab36,158187520,0.410724,contiguous_flat,20260803,7816,completed,ux-bb94df7ee72693a9,30.0,0.53649,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",21832,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,24,1/64,0.75,0.75,18,2,0,True,36,2729,2729,16,2147483648,17,702,5616,8,locally_folded,11baad8458fd38a78fa7937953cf02bb0b6cc2f51ab86cdd06db7e10e722dbd8,74203136,0.084397,locally_folded,20260803,3968,completed,ux-bb94df7ee72693a9,30.0,0.146837,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",21832,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,62,1/64,0.75,0.75,91,2,0,False,254,2729,2734,16,2147483648,17,2734,21872,8,locally_folded,11baad8458fd38a78fa7937953cf02bb0b6cc2f51ab86cdd06db7e10e722dbd8,110264320,0.225003,locally_folded,20260803,3968,completed,ux-bb94df7ee72693a9,30.0,0.321856,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",21832,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,24,1/64,0.75,0.75,18,2,0,True,36,2729,2729,16,2147483648,17,702,5616,8,locally_folded,11baad8458fd38a78fa7937953cf02bb0b6cc2f51ab86cdd06db7e10e722dbd8,75366400,0.096232,locally_folded,20260803,3968,completed,ux-bb94df7ee72693a9,30.0,0.151584,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"decode codec -> exact support table -> {cx,rz} lowering",21832,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,24,1/64,0.75,0.75,18,2,0,True,36,2729,2729,16,2147483648,17,702,5616,8,locally_folded,11baad8458fd38a78fa7937953cf02bb0b6cc2f51ab86cdd06db7e10e722dbd8,74072064,0.084361,locally_folded,20260803,3968,completed,ux-bb94df7ee72693a9,30.0,0.145195,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",21832,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,60,1/64,0.75,0.75,54,2,0,False,174,2729,2729,16,2147483648,17,2616,20928,8,locally_folded,11baad8458fd38a78fa7937953cf02bb0b6cc2f51ab86cdd06db7e10e722dbd8,157614080,0.395481,locally_folded,20260803,3968,completed,ux-bb94df7ee72693a9,30.0,0.499622,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",43144,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,24,1/64,0.75,0.75,18,2,0,True,36,5393,5393,16,2147483648,17,702,5616,8,masked_share_flat,66e756ddb8907f7ae1a880c9a9437a4787dff64a2b1728a445767e375a875470,74301440,0.086131,masked_share_flat,20260803,7288,completed,ux-bb94df7ee72693a9,30.0,0.148105,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",43144,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,62,1/64,0.75,0.75,91,2,0,False,254,5393,5393,16,2147483648,17,2734,21872,8,masked_share_flat,66e756ddb8907f7ae1a880c9a9437a4787dff64a2b1728a445767e375a875470,110198784,0.255472,masked_share_flat,20260803,7288,completed,ux-bb94df7ee72693a9,30.0,0.349038,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",43144,pyzx_rewrite_identity_diagnostic,inconclusive,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,176,1/64,0.75,0.75,68,2,0,False,301,5393,5514,16,2147483648,17,5514,44112,8,masked_share_flat,66e756ddb8907f7ae1a880c9a9437a4787dff64a2b1728a445767e375a875470,112181248,0.241617,masked_share_flat,20260803,7288,certificate_unsupported,ux-bb94df7ee72693a9,30.0,0.336524,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"decode codec -> exact support table -> {cx,rz} lowering",43144,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,24,1/64,0.75,0.75,18,2,0,True,36,5393,5393,16,2147483648,17,702,5616,8,masked_share_flat,66e756ddb8907f7ae1a880c9a9437a4787dff64a2b1728a445767e375a875470,74137600,0.085522,masked_share_flat,20260803,7288,completed,ux-bb94df7ee72693a9,30.0,0.151653,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",43144,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,64,1/64,0.75,0.75,57,2,0,False,182,5393,5393,16,2147483648,17,2748,21984,8,masked_share_flat,66e756ddb8907f7ae1a880c9a9437a4787dff64a2b1728a445767e375a875470,158105600,0.405557,masked_share_flat,20260803,7288,completed,ux-bb94df7ee72693a9,30.0,0.532997,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",43464,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,24,1/64,0.75,0.75,18,2,0,True,36,5433,5433,16,2147483648,17,702,5616,8,random_commuting_order,31622cbc591ac90eb1685eb550af44d23a322e9f758d5dd19d5429547a36cd17,74301440,0.08578,random_commuting_order,20260803,7872,completed,ux-bb94df7ee72693a9,30.0,0.1516,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,12,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",43464,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,62,1/64,0.75,0.75,91,2,0,False,254,5433,5433,16,2147483648,17,2734,21872,8,random_commuting_order,31622cbc591ac90eb1685eb550af44d23a322e9f758d5dd19d5429547a36cd17,110297088,0.240276,random_commuting_order,20260803,7872,completed,ux-bb94df7ee72693a9,30.0,0.319014,"uniform on {1,...,K-1} over an exact-size uniform support sample"
